date,industry_name,policy_score_raw,policy_score_rolling5
2024-06-17,农业,0.8571428571428571,0.8225396825396828
2024-06-18,农业,0.8181818181818182,0.8083982683982687
2024-06-19,农业,0.7777777777777778,0.7906204906204909
2024-06-20,农业,0.75,0.7906204906204909
2024-06-21,农业,0.8,0.8006204906204909
2024-06-22,农业,0.4,0.7091919191919195
2024-06-23,农业,0.6,0.6655555555555559
2024-06-24,农业,0.625,0.6350000000000003
2024-06-25,农业,0.9090909090909091,0.6668181818181821
2024-06-26,农业,1.0,0.7068181818181821
2024-06-27,农业,0.7777777777777778,0.7823737373737376
2024-06-28,农业,0.6923076923076923,0.800835275835276
2024-06-29,农业,0.3333333333333333,0.7425019425019428
2024-06-30,农业,1.0,0.760683760683761
2024-07-01,农业,1.0,0.760683760683761
2024-07-02,农业,0.875,0.7801282051282055
2024-07-03,农业,0.5,0.7416666666666669
2024-07-04,农业,0.75,0.8250000000000004
2024-07-05,农业,0.6923076923076923,0.7634615384615387
2024-07-06,农业,0.75,0.7134615384615387
2024-07-07,农业,0.5,0.6384615384615386
2024-07-08,农业,0.6666666666666666,0.671794871794872
2024-07-09,农业,0.8,0.6817948717948721
2024-07-10,农业,0.8181818181818182,0.7069696969696972
2024-07-11,农业,0.8333333333333334,0.7236363636363639
2024-07-12,农业,0.5,0.7236363636363639
2024-07-13,农业,1.0,0.7903030303030306
2024-07-14,农业,1.0,0.8303030303030304
2024-07-15,农业,0.875,0.8416666666666668
2024-07-16,农业,1.0,0.8750000000000003
2024-07-17,农业,1.0,0.9750000000000003
2024-07-18,农业,1.0,0.9750000000000003
2024-07-19,农业,1.0,0.9750000000000003
2024-07-20,农业,0.625,0.9250000000000004
2024-07-21,农业,0.6,0.8450000000000003
2024-07-22,农业,1.0,0.8450000000000003
2024-07-23,农业,0.8571428571428571,0.8164285714285716
2024-07-24,农业,0.7272727272727273,0.7618831168831172
2024-07-25,农业,0.7777777777777778,0.7924386724386727
2024-07-26,农业,0.8,0.8324386724386728
2024-07-27,农业,0.8333333333333334,0.7991053391053393
2024-07-28,农业,0.5,0.7276767676767679
2024-07-29,农业,0.875,0.7572222222222225
2024-07-30,农业,1.0,0.801666666666667
2024-07-31,农业,0.8888888888888888,0.8194444444444446
2024-08-01,农业,0.8333333333333334,0.8194444444444449
2024-08-02,农业,0.8,0.8794444444444448
2024-08-03,农业,0.9166666666666666,0.887777777777778
2024-08-04,农业,0.6666666666666666,0.8211111111111113
2024-08-05,农业,0.75,0.7933333333333336
2024-08-06,农业,1.0,0.8266666666666669
2024-08-07,农业,0.8333333333333334,0.8333333333333336
2024-08-08,农业,1.0,0.8500000000000002
2024-08-09,农业,0.6363636363636364,0.8439393939393941
2024-08-10,农业,0.8333333333333334,0.8606060606060609
2024-08-11,农业,1.0,0.8606060606060609
2024-08-12,农业,0.7777777777777778,0.8494949494949499
2024-08-13,农业,1.0,0.8494949494949499
2024-08-14,农业,0.5,0.8222222222222225
2024-08-15,农业,1.0,0.8555555555555557
2024-08-16,农业,0.8333333333333334,0.8222222222222225
2024-08-17,农业,0.8181818181818182,0.8303030303030307
2024-08-18,农业,1.0,0.8303030303030307
2024-08-19,农业,1.0,0.9303030303030306
2024-08-20,农业,1.0,0.9303030303030306
2024-08-21,农业,0.7857142857142857,0.9207792207792209
2024-08-22,农业,0.8,0.9171428571428575
2024-08-23,农业,0.875,0.8921428571428575
2024-08-24,农业,0.5,0.7921428571428574
2024-08-25,农业,1.0,0.7921428571428575
2024-08-26,农业,0.75,0.7850000000000003
2024-08-27,农业,0.8571428571428571,0.7964285714285717
2024-08-28,农业,1.0,0.8214285714285717
2024-08-29,农业,1.0,0.9214285714285717
2024-08-30,农业,0.75,0.8714285714285717
2024-08-31,农业,0.75,0.8714285714285717
2024-09-01,农业,1.0,0.9000000000000001
2024-09-02,农业,0.6875,0.8375000000000001
2024-09-03,农业,0.5263157894736842,0.7427631578947371
2024-09-04,农业,0.5,0.6927631578947371
2024-09-05,农业,0.5333333333333333,0.6494298245614037
2024-09-06,农业,0.5,0.5494298245614038
2024-09-07,农业,0.75,0.5619298245614037
2024-09-08,农业,0.875,0.6316666666666669
2024-09-09,农业,0.6666666666666666,0.6650000000000003
2024-09-10,农业,0.9230769230769231,0.7429487179487182
2024-09-11,农业,0.9230769230769231,0.827564102564103
2024-09-12,农业,0.9,0.8575641025641028
2024-09-13,农业,0.6363636363636364,0.8098368298368301
2024-09-14,农业,1.0,0.8765034965034968
2024-09-15,农业,0.8888888888888888,0.86966588966589
2024-09-16,农业,0.75,0.8350505050505053
2024-09-17,农业,1.0,0.8550505050505052
2024-09-18,农业,0.875,0.902777777777778
2024-09-19,农业,0.6666666666666666,0.8361111111111115
2024-09-20,农业,1.0,0.8583333333333336
2024-09-21,农业,1.0,0.9083333333333335
2024-09-22,农业,0.75,0.8583333333333336
2024-09-23,农业,1.0,0.8833333333333335
2024-09-24,农业,0.4,0.8300000000000003
2024-09-25,农业,0.8235294117647058,0.7947058823529415
2024-09-26,农业,0.8333333333333334,0.7613725490196082
2024-09-27,农业,0.7,0.7513725490196081
2024-09-28,农业,0.8333333333333334,0.7180392156862748
2024-09-29,农业,1.0,0.8380392156862747
2024-09-30,农业,0.7272727272727273,0.8187878787878791
2024-10-01,农业,0.75,0.8021212121212125
2024-10-02,农业,1.0,0.8621212121212125
2024-10-03,农业,0.5,0.7954545454545456
2024-10-04,农业,0.0,0.5954545454545457
2024-10-05,农业,0.6,0.5700000000000003
2024-10-06,农业,1.0,0.6200000000000003
2024-10-07,农业,0.75,0.5700000000000003
2024-10-08,农业,0.8181818181818182,0.633636363636364
2024-10-09,农业,0.875,0.8086363636363639
2024-10-10,农业,0.7777777777777778,0.8441919191919194
2024-10-11,农业,0.45454545454545453,0.7351010101010104
2024-10-12,农业,0.5,0.6851010101010104
2024-10-13,农业,0.3333333333333333,0.5881313131313133
2024-10-14,农业,0.8888888888888888,0.5909090909090912
2024-10-15,农业,0.5714285714285714,0.5496392496392499
2024-10-16,农业,0.7272727272727273,0.6041847041847044
2024-10-17,农业,1.0,0.7041847041847044
2024-10-18,农业,0.8666666666666667,0.8108513708513712
2024-10-19,农业,1.0,0.8330735930735933
2024-10-20,农业,0.8181818181818182,0.8824242424242428
2024-10-21,农业,0.6,0.8569696969696974
2024-10-22,农业,1.0,0.8569696969696974
2024-10-23,农业,0.7142857142857143,0.8264935064935068
2024-10-24,农业,1.0,0.8264935064935068
2024-10-25,农业,0.6666666666666666,0.7961904761904764
2024-10-26,农业,0.9,0.8561904761904765
2024-10-27,农业,1.0,0.8561904761904765
2024-10-28,农业,1.0,0.9133333333333337
2024-10-29,农业,0.875,0.8883333333333336
2024-10-30,农业,1.0,0.9550000000000004
2024-10-31,农业,0.5,0.8750000000000003
2024-11-01,农业,0.8571428571428571,0.8464285714285718
2024-11-02,农业,1.0,0.8464285714285718
2024-11-03,农业,0.6,0.7914285714285716
2024-11-04,农业,0.9,0.7714285714285717
2024-11-05,农业,0.8888888888888888,0.8492063492063494
2024-11-06,农业,0.75,0.8277777777777781
2024-11-07,农业,0.875,0.802777777777778
2024-11-08,农业,0.8333333333333334,0.8494444444444447
2024-11-09,农业,0.7142857142857143,0.8123015873015877
2024-11-10,农业,0.8333333333333334,0.8011904761904767
2024-11-11,农业,1.0,0.8511904761904766
2024-11-12,农业,0.6,0.7961904761904766
2024-11-13,农业,1.0,0.8295238095238098
2024-11-14,农业,0.6666666666666666,0.8200000000000003
2024-11-15,农业,0.8,0.8133333333333337
2024-11-16,农业,1.0,0.8133333333333337
2024-11-17,农业,0.8,0.8533333333333337
2024-11-18,农业,0.625,0.7783333333333337
2024-11-19,农业,0.6666666666666666,0.7783333333333337
2024-11-20,农业,1.0,0.8183333333333337
2024-11-21,农业,0.8,0.7783333333333337
2024-11-22,农业,0.8571428571428571,0.7897619047619051
2024-11-23,农业,0.75,0.814761904761905
2024-11-24,农业,0.75,0.8314285714285718
2024-11-25,农业,0.875,0.8064285714285718
2024-11-26,农业,0.625,0.7714285714285718
2024-11-27,农业,0.875,0.7750000000000004
2024-11-28,农业,1.0,0.8250000000000004
2024-11-29,农业,0.9285714285714286,0.8607142857142861
2024-11-30,农业,0.6666666666666666,0.8190476190476194
2024-12-01,农业,0.875,0.8690476190476193
2024-12-02,农业,0.75,0.8440476190476194
2024-12-03,农业,0.6,0.7640476190476194
2024-12-04,农业,0.8571428571428571,0.7497619047619051
2024-12-05,农业,0.7777777777777778,0.7719841269841273
2024-12-06,农业,1.0,0.7969841269841274
2024-12-07,农业,0.5,0.7469841269841273
2024-12-08,农业,1.0,0.8269841269841274
2024-12-09,农业,1.0,0.8555555555555558
2024-12-10,农业,0.9285714285714286,0.8857142857142861
2024-12-11,农业,1.0,0.8857142857142861
2024-12-12,农业,1.0,0.9857142857142861
2024-12-13,农业,0.8571428571428571,0.9571428571428575
2024-12-14,农业,1.0,0.9571428571428576
2024-12-15,农业,1.0,0.9714285714285719
2024-12-16,农业,1.0,0.9714285714285719
2024-12-17,农业,1.0,0.9714285714285719
2024-12-18,农业,1.0,1.0
2024-12-19,农业,1.0,1.0
2024-12-20,农业,0.8333333333333334,0.9666666666666671
2024-12-21,农业,0.75,0.916666666666667
2024-12-22,农业,0.6666666666666666,0.8500000000000003
2024-12-23,农业,1.0,0.8500000000000003
2024-12-24,农业,1.0,0.8500000000000003
2024-12-25,农业,0.8181818181818182,0.8469696969696973
2024-12-26,农业,0.5,0.7969696969696973
2024-12-27,农业,1.0,0.863636363636364
2024-12-28,农业,0.875,0.8386363636363641
2024-12-29,农业,1.0,0.8386363636363641
2024-12-30,农业,0.75,0.8250000000000004
2024-12-31,农业,0.8888888888888888,0.902777777777778
2025-01-01,农业,0.8333333333333334,0.8694444444444448
2025-01-02,农业,0.3333333333333333,0.7611111111111114
2025-01-03,农业,1.0,0.7611111111111114
2025-01-04,农业,1.0,0.8111111111111114
2025-01-05,农业,0.8,0.7933333333333337
2025-01-06,农业,0.875,0.8016666666666671
2025-01-07,农业,0.75,0.8850000000000003
2025-01-08,农业,0.875,0.8600000000000003
2025-01-09,农业,0.8,0.8200000000000003
2025-01-10,农业,1.0,0.8600000000000005
2025-01-11,农业,1.0,0.8850000000000005
2025-01-12,农业,0.6666666666666666,0.8683333333333337
2025-01-13,农业,0.6666666666666666,0.8266666666666671
2025-01-14,农业,0.75,0.816666666666667
2025-01-15,农业,1.0,0.816666666666667
2025-01-16,农业,0.7272727272727273,0.7621212121212124
2025-01-17,农业,1.0,0.8287878787878793
2025-01-18,农业,0.6666666666666666,0.8287878787878791
2025-01-19,农业,1.0,0.8787878787878791
2025-01-20,农业,0.6153846153846154,0.8018648018648022
2025-01-21,农业,1.0,0.8564102564102567
2025-01-22,农业,0.875,0.8314102564102568
2025-01-23,农业,0.75,0.8480769230769234
2025-01-24,农业,0.75,0.7980769230769235
2025-01-25,农业,0.7142857142857143,0.8178571428571433
2025-01-26,农业,1.0,0.8178571428571433
2025-01-27,农业,0.5,0.7428571428571432
2025-01-28,农业,1.0,0.7928571428571433
2025-01-30,农业,0.75,0.7928571428571433
2025-01-31,农业,1.0,0.8500000000000003
2025-02-01,农业,1.0,0.8500000000000003
2025-02-02,农业,0.6666666666666666,0.8833333333333335
2025-02-04,农业,0.6666666666666666,0.816666666666667
2025-02-05,农业,0.7142857142857143,0.8095238095238099
2025-02-06,农业,0.6666666666666666,0.7428571428571431
2025-02-07,农业,0.75,0.6928571428571432
2025-02-08,农业,1.0,0.7595238095238098
2025-02-09,农业,0.6666666666666666,0.7595238095238098
2025-02-10,农业,1.0,0.816666666666667
2025-02-11,农业,1.0,0.8833333333333335
2025-02-12,农业,1.0,0.9333333333333336
2025-02-13,农业,1.0,0.9333333333333336
2025-02-14,农业,0.75,0.9500000000000004
2025-02-15,农业,1.0,0.9500000000000004
2025-02-16,农业,1.0,0.9500000000000004
2025-02-17,农业,1.0,0.9500000000000004
2025-02-18,农业,0.8571428571428571,0.9214285714285717
2025-02-19,农业,0.7142857142857143,0.9142857142857146
2025-02-20,农业,0.7142857142857143,0.8571428571428574
2025-02-21,农业,0.8888888888888888,0.8349206349206353
2025-02-22,农业,0.75,0.7849206349206352
2025-02-23,农业,0.9,0.7934920634920639
2025-02-24,农业,1.0,0.850634920634921
2025-02-25,农业,0.8823529411764706,0.8842483660130723
2025-02-26,农业,0.875,0.8814705882352944
2025-02-27,农业,1.0,0.9314705882352945
2025-02-28,农业,0.6666666666666666,0.8848039215686277
2025-03-01,农业,0.8571428571428571,0.8562324929971992
2025-03-02,农业,1.0,0.8797619047619051
2025-03-03,农业,0.8,0.8647619047619053
2025-03-04,农业,0.5,0.7647619047619052
2025-03-05,农业,0.7692307692307693,0.7852747252747256
2025-03-06,农业,1.0,0.8138461538461541
2025-03-07,农业,0.8888888888888888,0.791623931623932
2025-03-08,农业,0.8,0.791623931623932
2025-03-09,农业,0.8461538461538461,0.8608547008547012
2025-03-10,农业,0.7777777777777778,0.8625641025641029
2025-03-11,农业,1.0,0.8625641025641029
2025-03-12,农业,1.0,0.8847863247863252
2025-03-13,农业,1.0,0.9247863247863253
2025-03-14,农业,0.7142857142857143,0.8984126984126988
2025-03-15,农业,1.0,0.9428571428571433
2025-03-16,农业,1.0,0.9428571428571433
2025-03-17,农业,1.0,0.9428571428571433
2025-03-18,农业,0.6,0.8628571428571432
2025-03-19,农业,0.875,0.8950000000000002
2025-03-20,农业,0.75,0.8450000000000003
2025-03-21,农业,1.0,0.8450000000000003
2025-03-22,农业,0.7777777777777778,0.800555555555556
2025-03-23,农业,0.75,0.8305555555555559
2025-03-24,农业,1.0,0.8555555555555558
2025-03-25,农业,0.8888888888888888,0.8833333333333335
2025-03-26,农业,1.0,0.8833333333333335
2025-03-27,农业,0.7142857142857143,0.8706349206349209
2025-03-28,农业,0.7142857142857143,0.8634920634920638
2025-03-29,农业,0.5,0.7634920634920638
2025-03-30,农业,0.75,0.7357142857142861
2025-03-31,农业,1.0,0.7357142857142861
2025-04-01,农业,0.625,0.7178571428571432
2025-04-02,农业,1.0,0.7750000000000004
2025-04-03,农业,0.75,0.8250000000000004
2025-04-05,农业,1.0,0.8750000000000003
2025-04-06,农业,0.6666666666666666,0.8083333333333336
2025-04-07,农业,0.8333333333333334,0.8500000000000003
2025-04-08,农业,1.0,0.8500000000000003
2025-04-09,农业,1.0,0.9000000000000004
2025-04-10,农业,0.9230769230769231,0.884615384615385
2025-04-11,农业,0.8,0.9112820512820516
2025-04-12,农业,0.5,0.844615384615385
2025-04-13,农业,1.0,0.844615384615385
2025-04-14,农业,0.8571428571428571,0.8160439560439565
2025-04-15,农业,1.0,0.8314285714285718
2025-04-16,农业,0.8571428571428571,0.8428571428571432
2025-04-17,农业,0.875,0.9178571428571433
2025-04-18,农业,0.75,0.8678571428571432
2025-04-19,农业,0.9,0.8764285714285718
2025-04-20,农业,0.625,0.8014285714285718
2025-04-21,农业,0.5,0.7300000000000003
2025-04-22,农业,1.0,0.7550000000000003
2025-04-23,农业,0.8181818181818182,0.768636363636364
2025-04-24,农业,0.75,0.738636363636364
2025-04-25,农业,0.8,0.773636363636364
2025-04-26,农业,1.0,0.873636363636364
2025-04-27,农业,0.8888888888888888,0.8514141414141416
2025-04-28,农业,0.5,0.7877777777777781
2025-04-29,农业,0.7142857142857143,0.780634920634921
2025-04-30,农业,0.8571428571428571,0.7920634920634925
2025-05-01,农业,1.0,0.7920634920634925
2025-05-02,农业,0.5,0.7142857142857146
2025-05-03,农业,0.0,0.6142857142857145
2025-05-04,农业,1.0,0.6714285714285717
2025-05-05,农业,0.5,0.6000000000000003
2025-05-06,农业,0.5,0.5000000000000003
2025-05-07,农业,1.0,0.6000000000000003
2025-05-08,农业,0.75,0.7500000000000003
2025-05-09,农业,0.6666666666666666,0.6833333333333338
2025-05-10,农业,0.25,0.6333333333333337
2025-05-12,农业,0.0,0.5333333333333338
2025-05-13,农业,0.4444444444444444,0.4222222222222226
2025-05-14,农业,1.0,0.4722222222222226
2025-05-15,农业,0.0,0.3388888888888893
2025-05-16,农业,1.0,0.48888888888888926
2025-05-17,农业,1.0,0.6888888888888893
2025-05-18,农业,0.0,0.6000000000000003
2025-05-19,农业,1.0,0.6000000000000003
2025-05-20,农业,0.7777777777777778,0.7555555555555559
2025-05-21,农业,0.4444444444444444,0.6444444444444448
2025-05-22,农业,0.7142857142857143,0.5873015873015877
2025-05-23,农业,0.8333333333333334,0.7539682539682543
2025-05-24,农业,1.0,0.7539682539682543
2025-05-25,农业,0.8333333333333334,0.7650793650793655
2025-05-26,农业,0.8333333333333334,0.8428571428571432
2025-05-27,农业,0.5,0.8000000000000004
2025-05-28,农业,1.0,0.8333333333333337
2025-05-29,农业,0.3333333333333333,0.7000000000000004
2025-05-30,农业,0.9090909090909091,0.7151515151515155
2025-05-31,农业,1.0,0.7484848484848488
2025-06-01,农业,0.0,0.6484848484848488
2025-06-02,农业,0.6,0.5684848484848488
2025-06-03,农业,1.0,0.7018181818181822
2025-06-04,农业,0.8,0.6800000000000004
2025-06-05,农业,1.0,0.6800000000000004
2025-06-06,农业,0.875,0.8550000000000004
2025-06-08,农业,1.0,0.9350000000000003
2025-06-09,农业,0.3333333333333333,0.801666666666667
2025-06-10,农业,0.7777777777777778,0.7972222222222226
2025-06-11,农业,1.0,0.7972222222222226
2025-06-12,农业,0.75,0.7722222222222226
2025-06-13,农业,0.8,0.7322222222222227
2025-06-14,农业,0.6666666666666666,0.7988888888888892
2025-06-15,农业,0.25,0.6933333333333337
2025-06-16,农业,1.0,0.6933333333333337
2025-06-17,农业,0.75,0.6933333333333337
2025-06-18,农业,0.5454545454545454,0.6424242424242428
2025-06-19,农业,0.8571428571428571,0.6805194805194809
2025-06-20,农业,0.9,0.8105194805194808
2025-06-21,农业,1.0,0.810519480519481
2025-06-22,农业,1.0,0.8605194805194809
2025-06-23,农业,1.0,0.9514285714285717
2025-06-24,农业,0.5,0.8800000000000004
2025-06-25,农业,0.5,0.8000000000000004
2025-06-26,农业,0.9,0.7800000000000004
2025-06-27,农业,0.8333333333333334,0.746666666666667
2025-06-28,农业,0.6666666666666666,0.6800000000000004
2025-06-29,农业,1.0,0.7800000000000004
2025-06-30,农业,0.75,0.8300000000000004
2025-07-01,农业,0.5,0.7500000000000003
2025-07-02,农业,0.6666666666666666,0.716666666666667
2025-07-03,农业,0.7142857142857143,0.7261904761904765
2025-07-04,农业,0.8,0.6861904761904766
2025-07-05,农业,1.0,0.7361904761904766
2025-07-06,农业,1.0,0.8361904761904766
2025-07-07,农业,1.0,0.9028571428571432
2025-07-08,农业,1.0,0.9600000000000003
2025-07-09,农业,1.0,1.0
2025-07-10,农业,0.75,0.9500000000000004
2025-07-11,农业,0.75,0.9000000000000004
2025-07-12,农业,0.3333333333333333,0.766666666666667
2025-07-13,农业,1.0,0.7666666666666669
2025-07-14,农业,0.6,0.686666666666667
2025-07-15,农业,0.9,0.716666666666667
2025-07-16,农业,0.6666666666666666,0.7000000000000003
2025-07-17,农业,0.75,0.7833333333333337
2025-07-18,农业,0.8888888888888888,0.7611111111111114
2025-07-19,农业,0.8,0.8011111111111114
2025-07-20,农业,0.3333333333333333,0.687777777777778
2025-07-21,农业,0.8,0.7144444444444449
2025-07-22,农业,1.0,0.7644444444444448
2025-07-23,农业,0.9090909090909091,0.7684848484848489
2025-07-24,农业,1.0,0.8084848484848488
2025-07-25,农业,1.0,0.9418181818181821
2025-07-26,农业,1.0,0.9818181818181821
2025-07-27,农业,1.0,0.9818181818181821
2025-07-28,农业,1.0,1.0
